"productID","name","description"
"8038979b-aa30-4714-8eda-7959bcfe4ffc","FRUTTSI FRUTOS ROJOS 1 LITRO CD 12554","FRUTTSI FRUTOS ROJOS 1 LITRO CD 12554"
"4e3c709d-8b13-4b1c-8d94-d5dd2893555c","BALANCE CLINICAL SOBRE","BALANCE CLINICAL SOBRE"
"05cab80b-2182-48d2-97cb-4d4c8318d702","AVON CARE RESTAURACION ACEITE DE COCO 75G","AVON CARE RESTAURACION ACEITE DE COCO 75G"
"8d88c267-c3b6-4917-93f0-c07a9e4b0e39","DULCES KIDSMANIA SODA CAN FIZZY CANDY SURTIDOS 42GR","DULCES KIDSMANIA SODA CAN FIZZY CANDY SURTIDOS 42GR"
"086e4311-bfc4-46d5-954a-1af2e2009dff","CASTILLO DE ROSSI 750ML CD:11788","CASTILLO DE ROSSI 750ML CD:11788"
"a076ba37-2689-4ed3-ab73-873825ace359","TOSH BARRA DE CEREAL CON TROZOS DE ARÁNDANOS Y NUECES 23G CD 11022","TOSH BARRA DE CEREAL CON TROZOS DE ARÁNDANOS Y NUECES 23G CD 11022"
"37c12b45-2f0f-4541-876d-87aaf8fdeefd","AUSTRALIAN GOLD BRONCEADOR 237ML CD 11482","AUSTRALIAN GOLD BRONCEADOR 237ML CD 11482"
"f218a602-a20e-4812-92a3-5d99b080ea0d","ELECTROLIT SUERO REHIDRATANTE MANZANA 625ML","ELECTROLIT SUERO REHIDRATANTE MANZANA 625ML"
"6f1de82c-1a6c-495d-a1ac-44b43472ee5a","CARETA BESTWAY NIÑO","CARETA BESTWAY NIÑO"
"0e962fd5-bcba-48d3-bbda-fdc9d64e6f21","CAJA 48 SOBRES NESCAFE","CAJA 48 SOBRES NESCAFE"
"807d6b36-87c7-41d4-a69c-4d69979b7d5f","CAJA JOHNNIE WALKER DOBLE BLACK GIFT PACK","CAJA JOHNNIE WALKER DOBLE BLACK GIFT PACK"
"91743dfb-ee16-4cd8-a7fc-5026c5c2d512","AUSTRALIAN GOLD INSTANT BRONZER 4 237ML CD 11481","AUSTRALIAN GOLD INSTANT BRONZER 4 237ML CD 11481"
"dae5a123-0382-49bb-9050-b6265be212e0","BALLANTINES FINEST BLEND SCOTCH WHISKY 375 ML","BALLANTINES FINEST BLEND SCOTCH WHISKY 375 ML"
"e6853814-f44d-4c25-b707-b93b5d0c6c7a","DULCES SKOOL BUS 15GR","DULCES SKOOL BUS 15GR"
"40e798f3-b530-4d11-9abd-d5c1f8def10c","AGUA OXIGENADA 60 ML","AGUA OXIGENADA 60 ML"
"4c1a19d6-95db-4830-a2f4-bf14cce72d75","BARTENURA MOSCATO D'ASTI 750ML","BARTENURA MOSCATO D'ASTI 750ML"
"c1d60464-382b-4ab5-87f7-8b4f19783e55","ARDEN FOR MEN 310ML","ARDEN FOR MEN 310ML"
"1e5a59bd-5eea-42e5-9f80-de79b277322c","CHICHARRÓN AMERICANO JACK'S NATURAL 100G","CHICHARRÓN AMERICANO JACK'S NATURAL 100G"
"adf3678d-16a9-41ec-9880-da78fd9524c7","AMARULA 375ML 4227","AMARULA 375ML 4227"
"95472670-cf7b-4843-b261-f1d1d25e0b9f","ARBOR MIST CHARDONNAY PEACH 750ML COD: 11812","ARBOR MIST CHARDONNAY PEACH 750ML COD: 11812"
"185e3f9d-949f-40d7-b8ae-907c550ff8ab","ARIEL REVITACOLOR 400ML COD700","ARIEL REVITACOLOR 400ML COD700"
"8430bc32-08bf-4d5c-844e-72415bc449b6","COCA-COLA ORIGINAL BOTELLA 400ML","COCA-COLA ORIGINAL BOTELLA 400ML"
"c7f5730c-ff4c-4dc5-accb-59041655609f","CARAMEL BRACHS M M COD: 3331","CARAMEL BRACHS M M COD: 3331"
"2717aa3c-0f4b-4b40-9b9a-235b0dc260f8","CHOCOLATE SNICKERS 50GR","CHOCOLATE SNICKERS 50GR"
"38393b1f-4c67-4a99-8da5-81509602d1af","BIANCHI CHOCO SNACKS MANÍ CROCANTE 50G COD:13227","BIANCHI CHOCO SNACKS MANÍ CROCANTE 50G COD:13227"
"2afa2562-44aa-46ef-9eb1-45c95c32208b","CAMPARI MINIATURA 50ML","CAMPARI MINIATURA 50ML"
"326882cd-176d-4ffa-9c83-5553c13aec80","ALCOHOL CD 6097","ALCOHOL CD 6097"
"56bce42a-f7f5-474c-825c-92b4d9742188","THE BOTANIST. 1LT.","THE BOTANIST. 1LT."
"39709636-3a59-46de-8b94-dc45222f6bd8","ELIZABETH ARDEN 135G","ELIZABETH ARDEN 135G"
"a1589892-f8ee-48b1-9f63-3cd0273412ba","ANDINA LIGHT LATA 4875","ANDINA LIGHT LATA 4875"
"1da2ef25-4ad0-4948-b7b1-45072f85df8b","AGUARDIENTE SIN AZUCAR 24 1750ML GARRAFA","AGUARDIENTE SIN AZUCAR 24 1750ML GARRAFA"
"32c373f5-6a60-4363-9cae-de64cbb008e5","CERVEZA ATLAS NEGRA 12 - 500ML","CERVEZA ATLAS NEGRA 12 - 500ML"
"4782b106-081e-41c2-a7b4-b22e69388dee","AJÍ ISLEÑO HOME MARJAN 250ML ID12653 PRVDJCM CDPDTE","AJÍ ISLEÑO HOME MARJAN 250ML ID12653 PRVDJCM CDPDTE"
"7e30d71b-5408-4141-95bb-c5e422d78de0","ANDINA LATA 10269","ANDINA LATA 10269"
"33f0eba0-f058-477a-bf7a-5bf306a1bbea","CARETA HYDRO SWIN","CARETA HYDRO SWIN"
"b846cace-39ec-4422-a798-d1715520173c","CHEETOS HORNEADOS MAXI 40G","CHEETOS HORNEADOS MAXI 40G"
"8bf08b7d-61fa-4444-acbc-03114fcc4e1f","ANTITRANSPIRANTE AVON COOL CONFIDENCE - BABY POWDER SCENT 75ML","ANTITRANSPIRANTE AVON COOL CONFIDENCE - BABY POWDER SCENT 75ML"
"258d9873-0a26-40c9-acbf-3589bb624912","CEPILLO DENTAL ORALFLEX","CEPILLO DENTAL ORALFLEX"
"ca245ea6-b4d5-438d-938b-aeea8545528a","ANDERSON'S ICE GEL ROJO 255.4G","ANDERSON'S ICE GEL ROJO 255.4G"
"44499f03-16c8-437c-938c-6ee609c7d57f","FLOTADOR BESTWAY UVCAREFUL","FLOTADOR BESTWAY UVCAREFUL"
"2ec367ac-2227-47ad-a7d0-212c05cffb9c","CIGARILLOS LUCKY STRIKE ALASKA DOUBLE MINT 10 CIGARILLOS","CIGARILLOS LUCKY STRIKE ALASKA DOUBLE MINT 10 CIGARILLOS"
"532b1649-ac60-4a02-bdf7-99a99be895d7","BUBALOO RETO ÁCIDO","BUBALOO RETO ÁCIDO"
"9c614cdc-e97c-4896-b389-3b5f5836491a","AUSTRALIAN GOLD LIDOCAINE ÁLOE GEL 237ML CD 992","AUSTRALIAN GOLD LIDOCAINE ÁLOE GEL 237ML CD 992"
"e6e48546-e78a-4843-b7d9-14c4bfc13ea7","CERVEZA MODELO NEGRA 355ML.","CERVEZA MODELO NEGRA 355ML."
"e18136b8-c5e6-4270-978d-9fe49a1930ac","ADVANCE TECHNIQUES BY AVON 200G","ADVANCE TECHNIQUES BY AVON 200G"
"44b10729-2a45-4406-818e-71c8d8234c96","BANANA KIDS 2033","BANANA KIDS 2033"
"9b3ece1a-3864-4665-ae77-1f17f3decfdb","DOLEX ACETAMINOFEN 500MG CD 12510","DOLEX ACETAMINOFEN 500MG CD 12510"
"69eb6e66-b777-4cf9-a4a1-6085c59803ee","COLOMBIANA POSTOBON 400ML","COLOMBIANA POSTOBON 400ML"
"fd905a0b-5851-478b-831b-8493228bf751","BALANCE WOMEN CLINICAL PROTECTION SACHET 11.5G","BALANCE WOMEN CLINICAL PROTECTION SACHET 11.5G"
"bc761a8d-5cba-4888-aca5-d92f8208f4a8","COMPOTA GERBER MANGO 113 GR","COMPOTA GERBER MANGO 113 GR"
"6d7a3f17-acbc-4e7b-89ea-780437b0c49b","DUCALES, 120G (4.23 OZ) CD 8457","DUCALES, 120G (4.23 OZ) CD 8457"
"76915854-6e46-4827-a86f-ffa60bad72d6","TAMPONES OB SIEMPRELIBRE ORIGINAL 16 UDS","TAMPONES OB SIEMPRELIBRE ORIGINAL 16 UDS"
"521d84b6-36f1-43d8-bd88-8dcc0ec24a22","FIREBALL - CINNAMON WHISKY 1L CD 1141","FIREBALL - CINNAMON WHISKY 1L CD 1141"
"bbe61495-818b-4546-bba8-feb263607c84","CARETA INTEX SOLA - AQUA FLOW","CARETA INTEX SOLA - AQUA FLOW"
"8b566839-8460-4dd9-9443-aa2609010f40","CRUJIJET BLANCA 24G 8965","CRUJIJET BLANCA 24G 8965"
"f3761f42-f7e6-454f-b738-e0f07194f5ae","ROTHMANS AZUL X10UND.","ROTHMANS AZUL X10UND."
"d7c6f1ca-3f6a-4874-a01c-b39f4c6dbab9","EL DUQUE VINAGRE BLANCO","EL DUQUE VINAGRE BLANCO"
"54f4a16f-ef6a-4bad-b79a-56ecb0570485","ARDEN FOR MEN CLINICAL POWER PROTECH GEL 85G","ARDEN FOR MEN CLINICAL POWER PROTECH GEL 85G"
"3f863de8-bf49-4dfc-8b12-5a29d86cfd96","CHOCOLATE JUMBO MANÍ 18G","CHOCOLATE JUMBO MANÍ 18G"
"7c68f959-cfe7-4c5f-94b7-95c062a806a9","AGUA SWEET WATER 5 LITROS","AGUA SWEET WATER 5 LITROS"
"b85f4f0f-e6f5-4d87-8575-7d3da57cf56c","DISARONNO ORIGINALE SINCE 1525 ITALIAN LIQUEUR 1 LITRO","DISARONNO ORIGINALE SINCE 1525 ITALIAN LIQUEUR 1 LITRO"
"fe865bd8-0187-4fcb-b8d3-d38df44eb084","DESODORANTE DOVE ORIGINAL 30 ML","DESODORANTE DOVE ORIGINAL 30 ML"
"95006409-5ace-41b1-a27f-c9a6957b0313","CHIPIRRINES MARTILLO","CHIPIRRINES MARTILLO"
"f748f979-ab7a-40bd-8162-b140faf5d2c8","BON YURT CHOKOGOZZO 171G ID:1670 PRVDFGR CDLADF0015","BON YURT CHOKOGOZZO 171G ID:1670 PRVDFGR CDLADF0015"
"8f5ae854-859e-4c6e-8909-28aa8857f5db","AGUA NESTLE PURE LIFE 500ML ID:8440 PRVD:MF/SJ/JTR CD:900006","AGUA NESTLE PURE LIFE 500ML ID:8440 PRVD:MF/SJ/JTR CD:900006"
"4155e756-cb08-4fa1-99e2-e7dc5135290a","CARETA HIDRO SWIN","CARETA HIDRO SWIN"
"13ab4304-444e-401d-bcfc-79a0658b1810","CARETA PRODIVER EN BOLSA","CARETA PRODIVER EN BOLSA"
"dc533624-af16-47ea-ae8b-ec5caca91338","DULCE KIDSMANIA CONE ZONE TRUCK 6GR","DULCE KIDSMANIA CONE ZONE TRUCK 6GR"
"8c365c19-af7b-4e50-a217-5e8b726e2b8c","AGRADO BRUMA FACIAL SOLAR 50SPF 75ML","AGRADO BRUMA FACIAL SOLAR 50SPF 75ML"
"447b5eb1-bc14-4961-87b5-7f0ff24d666b","BLOQUEADOR SOLAR NO-AD 85SPF 89ML","BLOQUEADOR SOLAR NO-AD 85SPF 89ML"
"26e867e6-15b4-49ef-ba28-1aa162371697","CHOCLITO LIMÓN GRANDE 230G 5357","CHOCLITO LIMÓN GRANDE 230G 5357"
"974b6584-5e2c-41b2-af99-6a323e9fae04","AGUA FLOW CARETA INTEX #42","AGUA FLOW CARETA INTEX #42"
"366f5d6d-d7a5-49dc-9445-c8684d07d67f","TOSTACOS DE QUESO 200G","TOSTACOS DE QUESO 200G"
"f3b76a21-8941-41fc-990e-b9aea3159174","BASE PARA COCTELES MARIE BRIZARD NO45 AMARETTO 700ML","BASE PARA COCTELES MARIE BRIZARD NO45 AMARETTO 700ML"
"b37a6144-ec11-42b9-80cc-b4da73cc3a23","ARCOR CHOCOLATE BON O BON BLANCO BOLSA 90 GR","ARCOR CHOCOLATE BON O BON BLANCO BOLSA 90 GR"
"23f15e96-dca0-4a0b-8b40-f549b2785d1d","ACONDICIONADOR SAVITAL SERUM DE AMINOACIDOS Y SABILA 22ML","ACONDICIONADOR SAVITAL SERUM DE AMINOACIDOS Y SABILA 22ML"
"97bd60bd-85c2-4a90-b6e0-31fa2b1608cc","COFFEE DELIGHT- COFFEE HARD CANDY 190G","COFFEE DELIGHT- COFFEE HARD CANDY 190G"
"1fbe1ff7-1d12-4ae8-901a-b6eca0308f27","AMPM ALGODON ABSORBENTE 100% NATURAL 50G","AMPM ALGODON ABSORBENTE 100% NATURAL 50G"
"9dae09d3-0ede-4b44-b777-7284e65a5418","DESODORANTE BALANCE CLINICAL PROTECTION INVISIBLE 32 GR","DESODORANTE BALANCE CLINICAL PROTECTION INVISIBLE 32 GR"
"9af1471f-15d8-48d9-97ed-9473bc3d2b2f","ENCENDEDOR CHINO DESECHABLE","ENCENDEDOR CHINO DESECHABLE"
"e7c3c24a-547d-4d03-8f43-629b28408337","CHICLETS ADMAS 2.8 GR","CHICLETS ADMAS 2.8 GR"
"961fa694-df4f-4659-9d62-031a797e70af","AGUA BLU SUPREME 1.5 LITROS ID:10878 PROVD:OMN","AGUA BLU SUPREME 1.5 LITROS ID:10878 PROVD:OMN"
"24f6329e-5f4e-4ea4-9a13-95f25a79142a","ELITE-TOALLAS DE PAPEL 150UND. 213G","ELITE-TOALLAS DE PAPEL 150UND. 213G"
"bce25935-2037-423c-b312-88bd77872986","BIOEXPERT KERATINA (RESTAURACIÓN SIN SAL) 350ML, CD 10963","BIOEXPERT KERATINA (RESTAURACIÓN SIN SAL) 350ML, CD 10963"
"f2ae3624-ec79-4c8d-a0de-db27d2a14c00","CHERIR CHOCOLATE PIRAMIDE TIPO FERRERO","CHERIR CHOCOLATE PIRAMIDE TIPO FERRERO"
"5b2624a3-11c5-4595-ae09-d9a3592914c4","BABY PETROLEUM 6OZ COD:6923","BABY PETROLEUM 6OZ COD:6923"
"cf31bcb5-b005-48f6-b85e-3edd71ff6cd6","ADVIL ULTRA CAPSULA LIQUIDA","ADVIL ULTRA CAPSULA LIQUIDA"
"3a5d58cb-2d30-4a18-bba8-b8b91a2bf1f1","BROK ORIGINAL LATA 11369","BROK ORIGINAL LATA 11369"
"3e5f8341-c274-4942-aa38-a947932cd544","DULCES KIDSMANIA ROCK PAPER SCISSORS 15GR","DULCES KIDSMANIA ROCK PAPER SCISSORS 15GR"
"5e04e897-edb6-47eb-bb3c-ef428fb6290f","CHEETOS HORNEADOS MAXI 44G CD 6842","CHEETOS HORNEADOS MAXI 44G CD 6842"
"b6a7dbf3-d0f7-4fd3-b88f-b8c3a180c7e6","DULCES ELVAN TRUFFLE VARIADOS - ASSORTMENT 500GR","DULCES ELVAN TRUFFLE VARIADOS - ASSORTMENT 500GR"
"848e65a6-ed82-4c7a-83a7-5afc70b984b4","DOG CHOW SALUD VISIBLE 475G COD12313","DOG CHOW SALUD VISIBLE 475G COD12313"
"64b63230-6bed-40f3-8216-a96591d8175e","FESTIVAL DE LIMÓN 33.6G CD 3955","FESTIVAL DE LIMÓN 33.6G CD 3955"
"83ce4d1b-024e-4886-9a4b-2a2469180cba","COFAL ORIGINAL CREMA 35G","COFAL ORIGINAL CREMA 35G"
"e4aecafc-e3fd-4ca1-b3c5-5a94a4a228e9","AMPM KIT VIAJERO CEPILLO DE DIENTES + SEDA DENTAL","AMPM KIT VIAJERO CEPILLO DE DIENTES + SEDA DENTAL"
"f553325a-951a-4409-8bf2-c34109d779fe","DESODORANTE SKALA ROSA DE ALMENDRAS 60 ML","DESODORANTE SKALA ROSA DE ALMENDRAS 60 ML"
"1967aef1-d709-430b-a598-91bc70d465cf","BACARDÍ EST° 1862 OAKHEART - GENUINE SPICED RUM 750ML CD:4838 PRVD:SJ ID:SJ50479","BACARDÍ EST° 1862 OAKHEART - GENUINE SPICED RUM 750ML CD:4838 PRVD:SJ ID:SJ50479"
"392a4f3c-2740-42cb-9524-54d6707180e8","CARETA AQUA FLOW KINDS INTEX","CARETA AQUA FLOW KINDS INTEX"
"1258a645-3904-4a16-97cc-1e13d272f66e","BALDE MEDIANO DE PLAYA PARA NIÑOS","BALDE MEDIANO DE PLAYA PARA NIÑOS"
"894486c5-1354-49d1-a43f-cdcefcbcffa2","ANTITRANSPRANTE AVON FEELIN FRESH - ORIGINAL 75ML","ANTITRANSPRANTE AVON FEELIN FRESH - ORIGINAL 75ML"
"c718442b-2a17-45f3-a1be-cb1e6583b0e8","CHANDON EXTRA BRUT 750ML ID:5670","CHANDON EXTRA BRUT 750ML ID:5670"
"d94ddafc-60f5-445f-a053-fd49fb6304b6","ALPINA AVENA CANELA VASO 250G","ALPINA AVENA CANELA VASO 250G"
"ad9f9096-cb31-4a27-987d-8510aebb20b4","FOCCACIA","FOCCACIA"
"59e847ae-84a3-401c-94f5-3d184447ecb8","TAMPONES OB SIEMPRELIBRE 16/U","TAMPONES OB SIEMPRELIBRE 16/U"
"d908e435-681f-4806-8cde-e5a87eeb3d4b","AGRADO BRONCEADOR CARE SPRAY 30SPF 200ML","AGRADO BRONCEADOR CARE SPRAY 30SPF 200ML"
"2adefd18-0fe5-4663-8157-65b774aa7de2","SUPER COCO COQUITOS 40G COD: 13234","SUPER COCO COQUITOS 40G COD: 13234"
"b4574b85-1b01-4be8-b6e8-73f46ef68c5a","BILAC LECHE ACHOCOLATADA TETRAPACK 200 ML","BILAC LECHE ACHOCOLATADA TETRAPACK 200 ML"
"813b5e07-9684-4b82-9cbe-c82291cc513a","BABY LIENS ID 12925","BABY LIENS ID 12925"
"edc3f627-3f0c-4883-ad28-9d7d41e75c66","AUSTRALIAN GOLD- LOTION SUNSCREEN (ULTIMATE HYDRATATION) 50, WATER RESISTANT (80 MINUTES) POR 8 FL OZ (237 ML) CD 12083","AUSTRALIAN GOLD- LOTION SUNSCREEN (ULTIMATE HYDRATATION) 50, WATER RESISTANT (80 MINUTES) POR 8 FL OZ (237 ML) CD 12083"
"461e56b8-48ac-42fe-86f3-6ad742fa739a","AMARETTO BASÍLICA 750ML","AMARETTO BASÍLICA 750ML"
"400a3094-a34b-4c9d-9866-bbe228184faf","AGUARDIENTE ANTIOQUEÑO S/A 1000ML","AGUARDIENTE ANTIOQUEÑO S/A 1000ML"
"954879a6-b66d-477d-a75f-637f88cab05b","CHOCOPAYE COCO 216G","CHOCOPAYE COCO 216G"
"5eae835f-ae83-4551-bf6e-1e942892d951","FAMILIA EXPRERT 122G CD 12532","FAMILIA EXPRERT 122G CD 12532"
"a623d365-9635-408b-ada3-519b7eef3493","BLANXOX LOZACREM LIMÓN Y ÁLOE ID:2852","BLANXOX LOZACREM LIMÓN Y ÁLOE ID:2852"
"f1bdb690-14c5-48f9-b940-fb0a4a8e0ab4","DESODORANTE BALANCE MEN CLINICAL PROTECTION INVISIBLE 50GR","DESODORANTE BALANCE MEN CLINICAL PROTECTION INVISIBLE 50GR"
"11b81e16-69f0-4a4e-b166-d088e9ac6755","CHICLE BARBIE SABOR TUTTU FRUTTI 20G","CHICLE BARBIE SABOR TUTTU FRUTTI 20G"
"cc8195da-6165-4b3c-9d44-9d7d881b0326","COCA COLA 2.25 LITROS","COCA COLA 2.25 LITROS"
"71c4e7e1-a828-4294-b96e-c4f760015f38","ZAPATOS PLAYEROS TALLA 35 - 38","ZAPATOS PLAYEROS TALLA 35 - 38"
"9a15b6fc-b5eb-403b-81f4-d3e7bd61d1b1","ADVIL MAX GEL 1 UD 400MG","ADVIL MAX GEL 1 UD 400MG"
"dac9a956-0b74-4dac-8c85-acd221448823","CHOCOLATE M&M PEANUT BUTTER 46.2 GR","CHOCOLATE M&M PEANUT BUTTER 46.2 GR"
"e0ea367c-0c15-44ba-9c57-ac8d5413d69d","BALDE MINI PLAYA NIÑO CD. 12705","BALDE MINI PLAYA NIÑO CD. 12705"
"08f57a46-f730-47c4-bb3a-d9866d835306","BARY LOMOS DE ATÚN EN AGUA 160 GR","BARY LOMOS DE ATÚN EN AGUA 160 GR"
"397f2921-9d90-4b6b-84be-fa57f143448c","DETODITO FLAMING HOT 50GR","DETODITO FLAMING HOT 50GR"
"22b58483-a8c2-4a87-b29b-77b4f75660ed","BUCHANAN'S DELUXE 12 AÑOS 1L","BUCHANAN'S DELUXE 12 AÑOS 1L"
"656f3f3b-d8f9-4e50-8e61-ca31e5030823","CURAS ESTÁNDAR CD.6116","CURAS ESTÁNDAR CD.6116"
"bcf9c61c-cac6-40e8-a143-74da0296523d","SIEMPRE-LIBRE ULTRADELGADA 12UND.","SIEMPRE-LIBRE ULTRADELGADA 12UND."
"09e5d9b3-1535-44de-905a-f86d56482ad0","ACEITE BAVARIA PROTECTOR SPF15 300ML","ACEITE BAVARIA PROTECTOR SPF15 300ML"
"15d5b1cb-6ac4-43d5-9bf4-6ceefa64b1b3","SUAVIZANTE SUPER B - PRIMAVERAL 200ML","SUAVIZANTE SUPER B - PRIMAVERAL 200ML"
"3335d9cf-bbc0-4c12-b019-656a54a70d7d","SODA HATSU UVA BLANCA & ROMERO 300ML","SODA HATSU UVA BLANCA & ROMERO 300ML"
"748a6a3d-ba9e-45cd-88cd-3f996d41e310","CERVEZA HEINEKEN LATA 0% ALCOHOL 330 ML","CERVEZA HEINEKEN LATA 0% ALCOHOL 330 ML"
"d0601ae6-ee83-4b47-bd60-edfca4327d66","CERVEZA X-MARK TEQUILA BEER 500ML","CERVEZA X-MARK TEQUILA BEER 500ML"
"e4433252-87f1-4f5b-ad3f-8180f221798b","CALIFORNIA COMPOTA DE MANZANA 113G 9140","CALIFORNIA COMPOTA DE MANZANA 113G 9140"
"0344edf8-596b-427a-ac4c-bcf81faa52a8","ARIZONA LEMON ICED TEA 1354","ARIZONA LEMON ICED TEA 1354"
"e84b39c4-4d96-489c-baea-5270319a8aba","DEJARÁN TRIPLE ACCIÓN NF CÓDIGO:7160","DEJARÁN TRIPLE ACCIÓN NF CÓDIGO:7160"
"41cce8c4-4df8-4574-8ca6-e72f70cea713","DESODORANTE BALANCE CREMA CLINICAL PROTECTION-SOBRE 9G","DESODORANTE BALANCE CREMA CLINICAL PROTECTION-SOBRE 9G"
"2220ecf1-859c-4dde-8cf2-3f0fbdf0c1a3","Probando","Esta es una prueba"
"d3bebd53-70df-45f1-8a0e-97ffddaacfd0","CARETAS SAN ANDRES ISLAS COLOMBIA","CARETAS SAN ANDRES ISLAS COLOMBIA"
"fbedc360-b982-4d84-948e-bc2b79b28574","CAFÉ SELLO ROJO 425GR","CAFÉ SELLO ROJO 425GR"
"f26834f5-26f9-4f6d-82f9-e2120897a47d","CIGARRILLO MARLBORO ICE FUSION VISTA X 10 UNIDADES","CIGARRILLO MARLBORO ICE FUSION VISTA X 10 UNIDADES"
"ca70a071-528c-4058-a5de-9da358abe871","DETODITO MIX 165G - TAMAÑO FAMILIAR","DETODITO MIX 165G - TAMAÑO FAMILIAR"
"a280ce1f-c676-4834-b6fa-06e7d4b0bd78","ENVASE","ENVASE"
"c55f516f-dc0b-4891-8ab6-f2a224e85153","BAYER ASPIRIN 100 TABLETAS","BAYER ASPIRIN 100 TABLETAS"
"aa7f39f9-4ef7-428c-af87-615fdc1d1987","SHAMPOO FRUCTIS","SHAMPOO FRUCTIS"
"fec0e2b5-69f3-481b-8420-9baa8a0696ec","ANEW SOLAR ADVANCE 50FPS-UVA/UVB 50ML","ANEW SOLAR ADVANCE 50FPS-UVA/UVB 50ML"
"d4c9b549-e5a0-460a-ba13-105e7432e0e3","DULCE KIDSMANIA DINO DOO 9GR","DULCE KIDSMANIA DINO DOO 9GR"
"81613d3b-88d0-40f1-be8d-f1d34712b105","FEVER-TREE PREMIUM GINGER BEER 200ML 3869","FEVER-TREE PREMIUM GINGER BEER 200ML 3869"
"f7110a82-9f79-4d69-a174-5f35def1d9e4","ACONDICIONADOR SAVITAL BIOTINA Y SÁBILA 530ML","ACONDICIONADOR SAVITAL BIOTINA Y SÁBILA 530ML"
"39b9d6d7-1002-4982-a9a2-fc87bb262497","AGUA TÓNICA ARTESANAL MIL 976 OCEAN 207ML","AGUA TÓNICA ARTESANAL MIL 976 OCEAN 207ML"
"04c6b4cd-60c5-4882-bc49-15b5ec4e529a","EMBARÈ BITES CARAMELO DE LECHE Y CHOCOLATE 420 GR","EMBARÈ BITES CARAMELO DE LECHE Y CHOCOLATE 420 GR"
"ab51a5e8-aef1-4dab-82cd-6aa010ef22e7","BABARIA DEO ROLL-ON ÁLOE (0% ALCOHOL) 75 ML 2,5 FL. OZ, CD 2814","BABARIA DEO ROLL-ON ÁLOE (0% ALCOHOL) 75 ML 2,5 FL. OZ, CD 2814"
"8d2e1e95-2d9a-4bcc-b7d2-b563a954b667","BANANA BABY SPF50 3291","BANANA BABY SPF50 3291"
"fb04336f-6996-486f-a1e4-edbfdd1fb2bc","CREMA SABOR WHISKY PINAR DEL RIO APERITIVO 750 ML","CREMA SABOR WHISKY PINAR DEL RIO APERITIVO 750 ML"
"1aba974d-322a-44c4-94ef-9a8d6ca16485","SUNPRO ANTIARRUGAS CON Q10 PROTECTOR SOLAR 90 SPF 50 ML","SUNPRO ANTIARRUGAS CON Q10 PROTECTOR SOLAR 90 SPF 50 ML"
"f21d4c6c-d1a2-4578-8d0c-d8130ce3ed37","FLOTADOR REDONDO MICKEY AND THE ROASTER RACERS BESTWAY","FLOTADOR REDONDO MICKEY AND THE ROASTER RACERS BESTWAY"
"d78f6efd-0ec4-46b7-8880-86aecf01f772","BARQUILLO PIAZZA VAINILLA 45 GR","BARQUILLO PIAZZA VAINILLA 45 GR"
"42f8e129-6b9d-4426-afa1-d22e2880bdfa","BON O BON 1KG (2LB 3.27 OZ) CD 11823","BON O BON 1KG (2LB 3.27 OZ) CD 11823"
"d73c4bdf-1f71-4d6d-ac3f-72e0964d47db","COMBOS STUFFED SNACK PEPPERONI PIZZA 48G","COMBOS STUFFED SNACK PEPPERONI PIZZA 48G"
"5db68304-14d0-4733-bc26-63abba1f5b72","AVON MUSK MARINE DESODORANTE 50ML","AVON MUSK MARINE DESODORANTE 50ML"
"fc78f279-dbe1-40ce-bb30-608904aabfa5","FESTIVAL RECREO 36G CD 12464","FESTIVAL RECREO 36G CD 12464"
"7c4f0079-9947-44a2-a8a4-18c9c8a67ff6","BRANDY NAPOLEON GOLDKING 700ML ID:6670","BRANDY NAPOLEON GOLDKING 700ML ID:6670"
"dcff8ab4-25a9-4f60-ab58-79a8bb7fa099","DULCES KIDSMANIA MONKEY SWING 13GR","DULCES KIDSMANIA MONKEY SWING 13GR"
"c6a94412-549a-4ae7-beed-4b3500c8159c","COLGATE, MÁXIMA PROTECCIÓN ANTICARIES, 75ML (CM3) CD 12093","COLGATE, MÁXIMA PROTECCIÓN ANTICARIES, 75ML (CM3) CD 12093"
"d5bd0f28-3c9c-47fa-b393-17fc77c50197","ENERGIZANTE BANG ENERGY WYLDIN' WATERMELON 473ML","ENERGIZANTE BANG ENERGY WYLDIN' WATERMELON 473ML"
"24860b8f-2089-4ec6-bad9-91584e844786","EKII TE VERDE MATCHA 400ML FRESA-LIMON","EKII TE VERDE MATCHA 400ML FRESA-LIMON"
"2bfe0b86-856b-49b7-9f7f-77cc8ffff4fc","CHIVAS REGAL 18 AÑOS GOLD SIGNATURE 700ML","CHIVAS REGAL 18 AÑOS GOLD SIGNATURE 700ML"
"0adb9d7d-a9e9-4842-bd05-45981bf4a5dc","FUSION VIVE100 380ML","FUSION VIVE100 380ML"
"f9c6c40a-6146-4277-a7d5-3057026977f2","COCKTAIL YACHTING MOJITO 700CL","COCKTAIL YACHTING MOJITO 700CL"
"612e3c62-fb0e-4842-8619-5b2d297d692c","CREMA BRONCEADORA TANGA 4SPF UVB 220ML","CREMA BRONCEADORA TANGA 4SPF UVB 220ML"
"f6d3a411-218d-48e5-981c-62bf7343364a","DESITIN ORIGINAL UNGÛENTO 28 GR","DESITIN ORIGINAL UNGÛENTO 28 GR"
